galaxyID,lastProgenitorId,descendantId,haloID,subHaloID,fofID,treeId,firstProgenitorId,nextProgenitorId,type,snapnum,redshift,centralMvir,phkey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,np,mvir,rvir,vvir,vmax,coldGas,stellarMass,bulgeMass,hotGas,ejectedMass,blackHoleMass,metalsColdGas,metalsStellarMass,metalsBulgeMass,metalsHotGas,metalsEjectedMass,sfr,sfrBulge,xrayLum,diskRadius,coolingRadius,mag_b,mag_v,mag_r,mag_i,mag_k,mag_bBulge,mag_vBulge,mag_rBulge,mag_iBulge,mag_kBulge,mag_bDust,mag_vDust,mag_rDust,mag_iDust,mag_kDust,massWeightedAge,random
105000000,105000100,-1,105000000,63000000000554,63000000000554,105000000,105000001,-1,0,63,0.0,84.08616,2602,24.722273,25.0011,20.595531,30471,2,2,2,35.038494,51.685974,156.55266,1261,84.08616,0.15349278,153.49289,151.77965,3.1853778,2.0424283,0.10686241,6.3025804,1.5380911,9.5406675E-4,0.039809126,0.024054954,5.8993086E-4,0.053325396,0.012741741,3.048684,0.0,43.752926,0.033687964,0.08014343,-20.802725,-21.243359,-21.742035,-22.211386,-23.580189,-16.182903,-16.992197,-17.676828,-18.236788,-19.604063,-20.707373,-21.176142,-21.691988,-22.176252,-23.569956,7.2894053,48
105000001,105000100,105000000,105000001,62000000000554,62000000000554,105000000,105000002,-1,0,62,0.019932542,86.92633,2602,24.715668,24.99118,20.576475,30471,2,2,2,33.635136,54.902348,159.33684,1231,86.92633,0.15442087,155.59393,151.57652,3.1068387,2.00901,0.10686241,6.8910356,1.5358952,9.5358683E-4,0.038455456,0.023640513,5.8993086E-4,0.052980088,0.01275446,3.031016,0.0,43.79631,0.033026733,0.07859819,-20.794397,-21.234797,-21.73457,-22.205833,-23.577564,-16.2085,-17.016035,-17.699345,-18.258183,-19.624199,-20.67812,-21.15451,-21.675142,-22.163868,-23.564787,7.1450477,503
105000002,105000100,105000001,105000002,61000000000568,61000000000568,105000000,105000003,-1,0,61,0.041403063,88.991905,2602,24.714714,24.982533,20.542109,30471,2,2,2,32.824627,57.3332,161.82532,1173,88.991905,0.15477002,157.25404,151.71182,3.003721,1.9742191,0.10686241,7.3642483,1.554405,9.530403E-4,0.03708408,0.023211826,5.8993086E-4,0.052651346,0.013038287,3.1775637,0.0,43.83064,0.030984329,0.077266224,-20.802387,-21.23668,-21.73497,-22.206102,-23.576632,-16.235893,-17.041437,-17.723236,-18.280796,-19.645323,-20.724216,-21.179234,-21.69093,-22.174559,-23.567112,6.9926963,824
105000003,105000100,105000002,105000003,60000000000555,60000000000555,105000000,105000004,-1,0,60,0.064493395,90.799286,2602,24.709265,24.96808,20.512987,30471,2,2,2,33.756878,59.646812,166.60197,1140,90.799286,0.15485659,158.79848,154.50206,2.8903365,1.9361596,0.10686241,7.800391,1.5758095,9.5242914E-4,0.03577836,0.022743136,5.8993086E-4,0.051879182,0.013450854,3.2390833,0.0,43.86127,0.029452411,0.07595282,-20.785307,-21.220213,-21.721378,-22.19503,-23.568027,-16.265106,-17.068457,-17.748587,-18.304703,-19.66753,-20.706028,-21.161524,-21.676064,-22.162369,-23.55802,6.8394995,945
105000004,105000100,105000003,105000004,59000000000576,59000000000576,105000000,105000005,-1,0,59,0.08928783,91.83207,2602,24.705784,24.954212,20.474272,30467,2,2,2,34.26499,60.972904,171.12613,1143,91.83207,0.15439317,159.93854,159.57014,2.7631288,1.8958186,0.10686241,8.110222,1.6072606,9.517568E-4,0.03455355,0.02224342,5.8993086E-4,0.050724883,0.014051047,2.776237,0.0,43.88326,0.030942434,0.07471996,-20.69609,-21.154673,-21.669977,-22.152903,-23.538128,-16.296629,-17.097633,-17.775959,-18.330576,-19.691816,-20.628256,-21.104696,-21.631296,-22.124907,-23.529436,6.6825686,3
105000005,105000100,105000004,105000005,58000000000553,58000000000553,105000000,105000006,-1,0,58,0.11588337,91.573875,2602,24.700039,24.937284,20.431198,30467,2,2,2,34.28425,59.837627,178.85175,1102,91.573875,0.15310363,160.38472,167.20566,2.5802524,1.8599782,0.10686241,8.212441,1.6693472,9.5103536E-4,0.03321735,0.021790925,5.8993086E-4,0.04931377,0.014966936,2.735525,0.0,43.894344,0.029094554,0.07379318,-20.667904,-21.13446,-21.656265,-22.143238,-23.533382,-16.331097,-17.129665,-17.806175,-18.359245,-19.719328,-20.604698,-21.085138,-21.617117,-22.114765,-23.52476,6.498148,559
105000006,105000100,105000005,105000006,57000000000575,57000000000575,105000000,105000007,-1,0,57,0.14438343,89.16403,2602,24.694302,24.916576,20.377087,30467,2,2,2,36.802452,61.114372,182.41064,1131,89.16403,0.15051068,159.61774,176.48744,2.393369,1.8234872,0.10686241,7.9372168,1.7500907,9.5029065E-4,0.03202846,0.021314308,5.8993086E-4,0.047582734,0.016114695,2.405542,0.0,43.88449,0.028997552,0.07321663,-20.59969,-21.089964,-21.62488,-22.118994,-23.518541,-16.368322,-17.164272,-17.838856,-18.390308,-19.749578,-20.536448,-21.041561,-21.586557,-22.090992,-23.509842,6.3044515,71
105000007,105000100,105000006,105000007,56000000000557,56000000000557,105000000,105000008,-1,0,56,0.17489761,85.89354,2602,24.686275,24.900215,20.307028,30467,2,2,2,40.552338,60.8401,183.08368,1116,85.89354,0.14731577,158.35274,176.39445,2.1835964,1.7904328,0.10686241,7.4939237,1.8432161,9.495495E-4,0.030852908,0.020862201,5.8993086E-4,0.045098826,0.017459407,2.2816534,0.0,43.86208,0.027120853,0.07244791,-20.575697,-21.080492,-21.622871,-22.119507,-23.522097,-16.408298,-17.201485,-17.87403,-18.423834,-19.782656,-20.472498,-21.006226,-21.56441,-22.075848,-23.506985,6.0876374,637
105000008,105000100,105000007,105000008,55000000000550,55000000000550,105000000,105000009,-1,0,55,0.20754863,84.86075,2602,24.656235,24.886282,20.229282,30467,2,2,2,54.58519,51.96224,189.32204,1006,84.86075,0.14528082,158.49635,155.98228,1.9598033,1.7582334,0.10686241,7.419705,1.94974,9.488036E-4,0.029862281,0.020393375,5.8993086E-4,0.042089064,0.019057464,2.1290264,0.0,43.845436,0.02563135,0.070430115,-20.562973,-21.087992,-21.640804,-22.14418,-23.567951,-16.451313,-17.241486,-17.911812,-18.459843,-19.818588,-20.473286,-21.019503,-21.585974,-22.103542,-23.55477,5.856958,789
105000009,105000100,105000008,105000009,54000000000502,54000000000502,105000000,105000010,-1,0,54,0.24246909,69.28287,2602,24.625378,24.870409,20.160774,30467,2,2,2,56.378033,52.286087,191.10919,981,69.28287,0.13432118,148.93976,157.73787,1.8349881,1.727467,0.10686241,4.746474,2.1009877,9.481768E-4,0.029453905,0.01991111,5.8993086E-4,0.03868975,0.020997215,2.0115619,0.0,43.655598,0.025003724,0.07343778,-20.582804,-21.106987,-21.651852,-22.146118,-23.549358,-16.4969,-17.283537,-17.951149,-18.49685,-19.854548,-20.501501,-21.043663,-21.600939,-22.108463,-23.537321,5.6109486,762
