galaxyID,lastProgenitorId,descendantId,haloID,subHaloID,fofID,treeId,firstProgenitorId,nextProgenitorId,type,snapnum,redshift,centralMvir,phkey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,np,mvir,rvir,vvir,vmax,coldGas,stellarMass,bulgeMass,hotGas,ejectedMass,blackHoleMass,metalsColdGas,metalsStellarMass,metalsBulgeMass,metalsHotGas,metalsEjectedMass,sfr,sfrBulge,xrayLum,diskRadius,coolingRadius,mag_b,mag_v,mag_r,mag_i,mag_k,mag_bBulge,mag_vBulge,mag_rBulge,mag_iBulge,mag_kBulge,mag_bDust,mag_vDust,mag_rDust,mag_iDust,mag_kDust,massWeightedAge,random
2444000000,2444000009,-1,2444000000,63000000003268,63000000003268,2444000000,2444000001,-1,0,63,0.0,0.516394,2697,30.848326,23.312607,30.57884,31743,3,2,3,-80.208595,-24.316454,-299.41873,30,0.516394,0.028108662,28.10868,32.3848,0.09238587,3.536511E-4,0.0,2.4985955E-5,0.005060936,0.0,1.8354136E-5,3.3144563E-8,0.0,1.0107649E-9,2.0473166E-7,0.0,0.0,36.26928,0.023358356,0.0016696767,-13.574707,-13.677224,-13.876327,-14.097471,-14.733101,99.0,99.0,99.0,99.0,99.0,-13.574703,-13.67722,-13.876324,-14.097469,-14.7331,0.41901222,504
2444000001,2444000009,2444000000,2444000001,62000000004104,62000000004104,2444000000,2444000002,-1,0,62,0.019932542,0.516394,2697,30.862263,23.317123,30.632097,31743,3,2,3,-69.59987,-21.2888,-302.817,21,0.516394,0.027967218,28.179672,33.175503,0.09238559,3.536511E-4,0.0,0.0,0.0055851233,0.0,1.8354136E-5,3.3144563E-8,0.0,0.0,2.2593682E-7,0.027341671,0.0,0.0,0.010983551,0.027967218,-14.591667,-14.527649,-14.634705,-14.761872,-15.193047,99.0,99.0,99.0,99.0,99.0,-14.591646,-14.527632,-14.634691,-14.761863,-15.193044,0.15558036,204
2444000002,2444000009,2444000001,2444000002,61000000004239,61000000004239,2444000000,2444000003,-1,0,61,0.041403063,1.8073797,2697,30.871794,23.325287,30.699818,31743,3,2,3,-71.44181,-20.282919,-304.4074,21,1.8073797,0.042226635,42.90436,34.143208,0.09462649,3.98133E-5,0.0,0.0,0.003658048,0.0,2.0900372E-6,0.0,0.0,0.0,5.399614E-9,0.0033239897,0.0,43.239597,0.007188409,0.0426198,-13.646168,-13.330728,-13.235829,-13.026462,-12.600407,99.0,99.0,99.0,99.0,99.0,-13.646163,-13.330724,-13.2358265,-13.026459,-12.600406,0.0071963263,773
2444000003,2444000009,2444000002,2444000003,60000000004244,60000000004244,2444000000,2444000004,-1,0,60,0.064493395,1.032788,2697,30.89346,23.326826,30.764502,31743,3,2,3,-73.21277,-19.253284,-306.27322,21,1.032788,0.03482619,35.712692,37.643204,0.02493631,0.0,0.0,0.0051163738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.499058,0.008646709,0.010935148,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,0.0,112
2444000004,2444000009,2444000003,2444000004,59000000004283,59000000004283,2444000000,2444000005,-1,0,59,0.08928783,0.86065674,2697,30.909555,23.333359,30.833336,31743,3,2,3,-75.216705,-18.109623,-308.3547,21,0.86065674,0.03255167,33.720837,36.05002,0.024792293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009140389,0.03255167,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,0.0,668
2444000005,2444000009,2444000004,2444000005,58000000004297,58000000004297,2444000000,2444000006,-1,0,58,0.11588337,1.2049193,2697,30.93813,23.346842,30.918203,31743,3,2,3,-77.00098,-16.351742,-308.00198,21,1.2049193,0.036144953,37.86388,40.540367,0.02351714,0.0,0.0,0.020257661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.433384,0.0082024755,0.020595053,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,0.0,260
2444000006,2444000009,2444000005,2444000006,57000000004327,57000000004327,2444000000,2444000007,-1,0,57,0.14438343,1.1188537,2697,30.949364,23.34904,30.998745,31743,3,2,3,-79.086205,-15.125315,-310.36502,21,1.1188537,0.034975335,37.09161,47.383507,0.020995118,0.0,0.0,0.016639957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.322838,0.008292165,0.01903515,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,0.0,719
2444000007,2444000009,2444000006,2444000007,56000000004318,56000000004318,2444000000,2444000008,-1,0,56,0.17489761,1.1188537,2697,30.968042,23.350298,31.079033,31743,3,2,3,-81.17902,-13.913775,-313.2177,21,1.1188537,0.03466199,37.258884,42.845226,0.018271266,0.0,0.0,0.019944359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.474648,0.008255869,0.021056455,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,0.0,621
2444000008,2444000009,2444000007,2444000008,55000000004361,55000000004361,2444000000,2444000009,-1,0,55,0.20754863,1.2909851,2697,31.013624,23.355911,31.176893,31743,3,2,3,-83.05461,-11.853806,-313.1857,21,1.2909851,0.035998113,39.272697,43.15677,0.012094452,0.0,0.0,0.040983047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.947117,0.0078114355,0.029445654,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,0.0,890
2444000009,2444000009,2444000008,2444000009,54000000004346,54000000004346,2444000000,-1,-1,0,54,0.24246909,1.1188537,30070,31.037775,23.374279,31.285341,144091,3,2,3,-85.5146,-10.430611,-316.77234,21,1.1188537,0.033951607,37.64666,41.098026,0.0034162183,0.0,0.0,0.03610465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.832726,0.00810899,0.026982628,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,0.0,980
