galaxyID,lastProgenitorId,descendantId,haloID,subHaloID,fofID,treeId,firstProgenitorId,nextProgenitorId,type,snapnum,redshift,centralMvir,phkey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,np,mvir,rvir,vvir,vmax,coldGas,stellarMass,bulgeMass,hotGas,ejectedMass,blackHoleMass,metalsColdGas,metalsStellarMass,metalsBulgeMass,metalsHotGas,metalsEjectedMass,sfr,sfrBulge,xrayLum,diskRadius,coolingRadius,mag_b,mag_v,mag_r,mag_i,mag_k,mag_bBulge,mag_vBulge,mag_rBulge,mag_iBulge,mag_kBulge,mag_bDust,mag_vDust,mag_rDust,mag_iDust,mag_kDust,massWeightedAge,random
3000573000000,3000573000077,-1,3000573000000,63000300001725,63000300001725,3000573000000,3000573000001,-1,0,63,0.0,21.08609,14421,34.45941,31.004927,22.453943,58811,3,3,2,87.00496,-168.43898,-229.8735,273,21.08609,0.096793264,96.79333,117.72075,0.562827,0.6021256,0.042317975,0.36467406,1.6545546,1.5022465E-4,0.008323999,0.006007141,2.6818505E-4,0.003572576,0.013354805,0.9636252,0.0,42.553963,0.011373155,0.07481284,-19.47596,-19.916773,-20.420658,-20.890966,-22.246807,-15.123667,-15.938472,-16.626654,-17.1921,-18.575382,-19.332598,-19.807526,-20.335583,-20.829973,-22.228872,7.03434,801
3000573000001,3000573000077,3000573000000,3000573000001,62000300001732,62000300001732,3000573000000,3000573000002,-1,0,62,0.019932542,21.08609,14421,34.445404,31.040756,22.499847,58815,3,3,2,89.1053,-167.57254,-232.15408,279,21.08609,0.0963062,97.03779,124.37288,0.58672965,0.591563,0.042317975,0.40779224,1.6010331,1.5022022E-4,0.008365164,0.005854133,2.6818505E-4,0.003931185,0.012552106,0.7544257,0.0,42.63493,0.013424741,0.077889934,-19.377457,-19.847876,-20.366737,-20.846434,-22.214342,-15.148251,-15.961444,-16.64835,-17.212494,-18.593939,-19.283789,-19.77434,-20.308535,-20.804403,-22.201952,6.8941326,794
3000573000002,3000573000077,3000573000001,3000573000002,61000300001783,61000300001783,3000573000000,3000573000003,-1,0,61,0.041403063,21.602484,14421,34.42484,31.07356,22.550543,58815,3,3,2,90.4291,-165.93095,-233.69943,262,21.602484,0.0965468,98.09635,114.13668,0.5781293,0.5829035,0.042317975,0.5236291,1.5926769,1.502146E-4,0.008178237,0.0057317927,2.6818505E-4,0.0040121046,0.0123246815,0.8834645,0.0,42.752804,0.0121009,0.07836566,-19.43061,-19.883139,-20.394594,-20.869928,-22.230852,-15.174625,-15.985996,-16.671553,-17.234457,-18.61456,-19.287413,-19.77638,-20.311876,-20.8103,-22.212658,6.718654,723
3000573000003,3000573000077,3000573000002,3000573000003,60000300001764,60000300001764,3000573000000,3000573000004,-1,0,60,0.064493395,21.08609,14421,34.403343,31.116745,22.60311,58815,3,3,2,91.429726,-162.88217,-236.49425,273,21.08609,0.095184796,97.60773,111.77496,0.5771253,0.57232183,0.042317975,0.48622122,1.5579512,1.502082E-4,0.008084653,0.0055831536,2.6818505E-4,0.003999269,0.012022811,0.82564014,0.0,42.734207,0.012497877,0.079076074,-19.383839,-19.849573,-20.369009,-20.849213,-22.215387,-15.202711,-16.012066,-16.696049,-17.257538,-18.63599,-19.262014,-19.757055,-20.29654,-20.79671,-22.199358,6.5523586,310
3000573000004,3000573000077,3000573000003,3000573000004,59000200001321,59000200001321,3000573000000,3000573000005,-1,0,59,0.08928783,21.000023,14421,34.378082,31.159191,22.659246,58815,3,3,2,93.34859,-160.3896,-238.92216,278,21.000023,0.094414026,97.80512,115.33369,0.5660372,0.56203896,0.042317975,0.52324903,1.5313594,1.5020146E-4,0.007893985,0.0054400396,2.6818505E-4,0.004063619,0.011751031,0.6959868,0.0,42.77854,0.013347579,0.07985218,-19.313679,-19.802753,-20.33375,-20.820526,-22.19445,-15.232311,-16.039448,-16.721739,-17.281677,-18.658297,-19.158876,-19.693907,-20.250296,-20.75933,-22.173756,6.3701963,780
3000573000005,3000573000077,3000573000004,3000573000005,58000200001346,58000200001346,3000573000000,3000573000006,-1,0,58,0.11588337,20.569695,14421,34.357796,31.198854,22.720478,58815,3,3,2,95.556625,-155.91339,-236.71217,269,20.569695,0.09306883,97.494865,123.41537,0.5426611,0.55305386,0.042317975,0.47966745,1.5385424,1.5019446E-4,0.007622703,0.0053146086,2.6818505E-4,0.003990936,0.011747531,0.70190054,0.0,42.748734,0.01273006,0.07924046,-19.323982,-19.81121,-20.341373,-20.827387,-22.198929,-15.263661,-16.068302,-16.748644,-17.306847,-18.681372,-19.214697,-19.728148,-20.27583,-20.779486,-22.183916,6.1609488,268
3000573000006,3000573000077,3000573000005,3000573000006,57000200001360,57000200001360,3000573000000,3000573000007,-1,0,57,0.14438343,20.569695,14421,34.333317,31.243101,22.789574,58815,3,3,2,95.99103,-152.68378,-240.31322,267,20.569695,0.09230957,97.895004,112.96805,0.5162692,0.5436907,0.042317975,0.51211065,1.545889,1.5018723E-4,0.007323811,0.005183142,2.6818505E-4,0.003957717,0.011718311,0.8687713,0.0,42.786415,0.010796187,0.078653336,-19.393589,-19.859947,-20.382704,-20.864418,-22.228819,-15.297391,-16.09933,-16.77761,-17.33405,-18.7068,-19.234491,-19.740623,-20.288261,-20.79449,-22.20562,5.943742,345
3000573000007,3000573000077,3000573000006,3000573000007,56000200001359,56000200001359,3000573000000,3000573000008,-1,0,56,0.17489761,20.311499,9870,34.308422,31.28767,22.846495,114989,3,3,2,97.38825,-150.8526,-242.8709,269,20.311499,0.09109819,97.92331,117.53872,0.49883103,0.53175306,0.042317975,0.53699636,1.5111151,1.5017924E-4,0.0071352613,0.005014115,2.6818505E-4,0.003947734,0.011457573,0.8198074,0.0,42.82098,0.0107205035,0.0792932,-19.342339,-19.829456,-20.364998,-20.854052,-22.230394,-15.335314,-16.134424,-16.810654,-17.365284,-18.736454,-19.212149,-19.72821,-20.28408,-20.794546,-22.211643,5.7432775,752
3000573000008,3000573000077,3000573000007,3000573000008,55000200001332,55000200001332,3000573000000,3000573000009,-1,0,55,0.20754863,19.622972,9870,34.284843,31.331028,22.919014,114989,3,3,2,98.6615,-145.39174,-243.8527,267,19.622972,0.08917181,97.28336,121.56198,0.47743028,0.52018374,0.042317975,0.4815489,1.4879599,1.5017117E-4,0.0069263442,0.004848032,2.6818505E-4,0.0039036423,0.011267752,0.514179,0.0,42.78498,0.012852276,0.07956905,-19.188486,-19.7334,-20.29181,-20.790829,-22.17855,-15.374,-16.169676,-16.843412,-17.395832,-18.764557,-19.105328,-19.66837,-20.239721,-20.752604,-22.166662,5.5281324,322
3000573000009,3000573000077,3000573000008,3000573000009,54000200001301,54000200001301,3000573000000,3000573000010,-1,0,54,0.24246909,19.192644,9870,34.25662,31.371729,23.002478,114989,3,3,2,99.33203,-143.13066,-246.58025,271,19.192644,0.08756169,97.09129,119.14445,0.43573225,0.5127534,0.042317975,0.39628366,1.5545764,1.5016392E-4,0.006509414,0.0047389087,2.6818505E-4,0.0036895315,0.0116168475,0.48500425,0.0,42.69381,0.012117769,0.07564989,-19.244938,-19.781267,-20.33084,-20.823515,-22.2062,-15.414688,-16.206429,-16.877335,-17.427254,-18.793327,-19.154873,-19.711771,-20.27519,-20.782415,-22.193016,5.2585154,29
