galaxyID,lastProgenitorId,descendantId,haloID,subHaloID,fofID,treeId,firstProgenitorId,nextProgenitorId,type,snapnum,redshift,centralMvir,phkey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,np,mvir,rvir,vvir,vmax,coldGas,stellarMass,bulgeMass,hotGas,ejectedMass,blackHoleMass,metalsColdGas,metalsStellarMass,metalsBulgeMass,metalsHotGas,metalsEjectedMass,sfr,sfrBulge,xrayLum,diskRadius,coolingRadius,mag_b,mag_v,mag_r,mag_i,mag_k,mag_bBulge,mag_vBulge,mag_rBulge,mag_iBulge,mag_kBulge,mag_bDust,mag_vDust,mag_rDust,mag_iDust,mag_kDust,massWeightedAge,random
3102000000,3102000003,-1,3102000000,63000000003957,63000000003957,3102000000,3102000001,-1,0,63,0.0,0.60245967,2700,27.651384,20.357893,28.604092,31684,3,2,3,48.75784,115.16448,-441.6576,23,0.60245967,0.029590737,29.590757,32.196182,0.004546867,0.0,0.0,0.00277796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.321827,0.017824061,0.015188681,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,0.0,437
3102000001,3102000003,3102000000,3102000001,62000000003974,62000000003974,3102000000,3102000002,-1,0,62,0.019932542,0.6885254,2700,27.64436,20.335182,28.694254,31684,3,2,3,45.59056,122.65612,-445.12567,21,0.6885254,0.030781908,31.015743,31.622564,0.003918348,0.0,0.0,0.0067337146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.8221,0.01418793,0.019694302,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,0.0,958
3102000002,3102000003,3102000001,3102000002,61000000003682,61000000003682,3102000000,3102000003,-1,0,61,0.041403063,0.6885254,2700,27.637867,20.305714,28.781832,31684,3,2,3,44.555443,123.13936,-443.72467,22,0.6885254,0.03061094,31.102236,37.19485,0.0029076268,0.0,0.0,0.00789626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.946877,0.012354155,0.021401769,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,0.0,258
3102000003,3102000003,3102000002,3102000003,60000000003906,60000000003906,3102000000,-1,-1,0,60,0.064493395,0.774591,2700,27.622902,20.272373,28.882504,31684,3,2,3,48.7537,117.5913,-443.47284,23,0.774591,0.031641692,32.447132,36.88853,9.587454E-4,0.0,0.0,0.013928972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.230568,0.008039769,0.02375589,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,0.0,515
