galaxyID,lastProgenitorId,descendantId,haloID,subHaloID,fofID,treeId,firstProgenitorId,nextProgenitorId,type,snapnum,redshift,centralMvir,phkey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,np,mvir,rvir,vvir,vmax,coldGas,stellarMass,bulgeMass,hotGas,ejectedMass,blackHoleMass,metalsColdGas,metalsStellarMass,metalsBulgeMass,metalsHotGas,metalsEjectedMass,sfr,sfrBulge,xrayLum,diskRadius,coolingRadius,mag_b,mag_v,mag_r,mag_i,mag_k,mag_bBulge,mag_vBulge,mag_rBulge,mag_iBulge,mag_kBulge,mag_bDust,mag_vDust,mag_rDust,mag_iDust,mag_kDust,massWeightedAge,random
2000029000000,2000029000483,-1,2000029000000,63000200000314,63000200000314,2000029000000,2000029000001,-1,0,63,0.0,1031.6692,8411,36.069508,31.767494,10.778777,100452,4,3,1,102.36034,-450.75162,300.03458,16504,1031.6692,0.35401902,354.01926,384.26776,0.11956664,12.823567,12.818415,142.54997,2.719456E-4,0.024538066,0.003058589,0.15465386,0.15452762,1.0672488,2.485648E-6,0.0,0.0,0.0,0.051569454,0.05543741,-21.010664,-21.9108,-22.646595,-23.278833,-24.837929,-21.00978,-21.90993,-22.645735,-23.277967,-24.836992,-21.010658,-21.910795,-22.646591,-23.27883,-24.837929,11.236759,284
2000029000001,2000029000483,2000029000000,2000029000001,62000200000317,62000200000317,2000029000000,2000029000002,-1,0,62,0.019932542,1047.161,8411,36.057125,31.86015,10.719653,100448,4,3,1,107.17664,-445.2305,298.45328,16552,1047.161,0.35399193,356.68103,388.93762,0.11956664,12.823567,12.818415,146.42679,3.0011253E-4,0.024477046,0.003058589,0.15465386,0.15452762,1.0469766,2.7430995E-6,0.0,0.0,0.0,0.057070903,0.054677986,-21.036356,-21.934519,-22.66887,-23.299562,-24.85637,-21.035433,-21.933617,-22.667986,-23.298676,-24.855415,-21.03635,-21.934515,-22.668869,-23.29956,-24.856369,10.973328,123
2000029000002,2000029000483,2000029000001,2000029000002,61000200000281,61000200000281,2000029000000,2000029000003,-1,0,61,0.041403063,1084.0833,8411,36.04646,31.94674,10.653294,100448,4,3,1,112.58301,-434.52203,301.1314,16258,1084.0833,0.3561155,361.83105,395.74747,0.11956664,12.823567,12.818415,152.78793,3.3300556E-4,0.024442883,0.003058589,0.15465386,0.15452762,1.0457298,3.0437477E-6,0.0,0.0,0.0,0.053386524,0.05372238,-21.06385,-21.959726,-22.692448,-23.321373,-24.875507,-21.062855,-21.958778,-22.69153,-23.320467,-24.874546,-21.063845,-21.959723,-22.692444,-23.321371,-24.875507,10.6974745,422
2000029000003,2000029000483,2000029000002,2000029000003,60000200000310,60000200000310,2000029000000,2000029000004,-1,0,60,0.064493395,1191.0629,8411,36.03067,32.039043,10.579775,100448,4,3,1,121.43701,-425.57663,304.43295,15864,1191.0629,0.36521375,374.51028,400.4517,0.11956664,12.823567,12.818415,171.19708,3.7152236E-4,0.02440323,0.003058589,0.15465386,0.15452762,1.0346125,3.3958004E-6,0.0,0.0,0.0,0.048001666,0.051705368,-21.093117,-21.986448,-22.71736,-23.344336,-24.895493,-21.092054,-21.985447,-22.7164,-23.343391,-24.894495,-21.09311,-21.986443,-22.717354,-23.344332,-24.895493,10.409621,830
2000029000004,2000029000483,2000029000003,2000029000004,59000200000324,59000200000324,2000029000000,2000029000005,-1,0,59,0.08928783,1264.3047,8411,36.007404,32.132927,10.503823,100448,4,3,1,136.51204,-415.0675,305.27255,15562,1264.3047,0.37003875,383.3295,398.696,0.11956664,12.823567,12.818415,186.03363,4.167499E-4,0.024312118,0.003058589,0.15465386,0.15452762,1.030226,3.8091907E-6,0.0,0.0,0.0,0.04626457,0.050745063,-21.124254,-22.014694,-22.743563,-23.36837,-24.916231,-21.12306,-22.013584,-22.74251,-23.367344,-24.915157,-21.124245,-22.014687,-22.743557,-23.368366,-24.91623,10.110305,569
2000029000005,2000029000483,2000029000004,2000029000005,58000200000319,58000200000319,2000029000000,2000029000006,-1,0,58,0.11588337,1310.9523,8411,35.971096,32.225704,10.416399,100448,4,3,1,148.34074,-411.40454,292.9384,15617,1310.9523,0.3717554,389.4348,389.4315,0.11956664,12.823567,12.818415,191.5341,4.7002838E-4,0.024261035,0.003058589,0.15465386,0.15452762,1.0268712,4.2961674E-6,0.0,0.0,0.0,0.04970764,0.0496833,-21.157303,-22.044498,-22.771109,-23.393568,-24.937986,-21.155935,-22.04326,-22.769953,-23.392462,-24.936855,-21.157293,-22.044493,-22.771103,-23.393564,-24.937984,9.800055,392
2000029000006,2000029000483,2000029000005,2000029000006,57000200000329,57000200000329,2000029000000,2000029000007,-1,0,57,0.14438343,1314.481,8411,35.918976,32.322308,10.328803,100450,4,3,1,152.6214,-420.3997,281.50656,15663,1314.481,0.36905313,391.38364,388.38977,0.11956664,12.823567,12.818415,191.76509,5.329996E-4,0.024206804,0.003058589,0.15465386,0.15452762,1.0251195,4.871739E-6,0.0,0.0,0.0,0.05550778,0.049199212,-21.192505,-22.076109,-22.800255,-23.420238,-24.96117,-21.19088,-22.07468,-22.79895,-23.419022,-24.959959,-21.192495,-22.076101,-22.80025,-23.420235,-24.96117,9.47946,162
2000029000007,2000029000483,2000029000006,2000029000007,56000200000324,56000200000324,2000029000000,2000029000008,-1,0,56,0.17489761,1281.9481,8411,35.853443,32.44039,10.2378435,100450,4,3,1,175.43755,-415.9707,275.61252,15020,1281.9481,0.3627042,389.87817,382.3639,0.11956664,12.823567,12.818415,185.52861,6.076799E-4,0.024151042,0.003058589,0.15465386,0.15452762,1.0217661,5.5543333E-6,0.0,0.0,0.0,0.04422457,0.04896906,-21.230145,-22.10979,-22.831266,-23.448666,-24.986216,-21.227966,-22.107918,-22.829573,-23.447098,-24.984587,-21.230125,-22.109777,-22.831257,-23.448658,-24.986214,9.149236,457
2000029000008,2000029000483,2000029000007,2000029000008,55000200000319,55000200000319,2000029000000,2000029000009,-1,0,55,0.20754863,1213.6981,8411,35.779755,32.56662,10.14792,100450,4,3,1,185.96278,-420.41275,262.1242,14217,1213.6981,0.35264918,384.72806,380.70038,0.11956664,12.823567,12.818415,173.76266,6.9657015E-4,0.024095802,0.003058589,0.15465386,0.15452762,1.017084,6.366811E-6,0.0,0.0,0.0,0.03929462,0.04899882,-21.270319,-22.14544,-22.863941,-23.478624,-25.01272,-21.267397,-22.14322,-22.862087,-23.477001,-25.01116,-21.270288,-22.145418,-22.863928,-23.478617,-25.012716,8.81008,897
2000029000009,2000029000483,2000029000008,2000029000009,54000200000326,54000200000326,2000029000000,2000029000010,-1,0,54,0.24246909,1011.52985,8411,35.700146,32.701565,10.055124,100450,3,3,1,206.65582,-424.8406,253.79706,13234,1011.52985,0.32829338,364.02252,383.341,0.11956664,12.823567,12.818415,138.88144,8.027717E-4,0.024046836,0.003058589,0.15465386,0.15452762,1.0106668,7.337517E-6,0.0,0.0,0.0,0.02467778,0.051426817,-21.314182,-22.183811,-22.898928,-23.510744,-25.041338,-21.309181,-22.180592,-22.896494,-23.508724,-25.039568,-21.314045,-22.183737,-22.898884,-23.510717,-25.04133,8.462787,431
