galaxyID,lastProgenitorId,descendantId,haloID,subHaloID,fofID,treeId,firstProgenitorId,nextProgenitorId,type,snapnum,redshift,centralMvir,phkey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,np,mvir,rvir,vvir,vmax,coldGas,stellarMass,bulgeMass,hotGas,ejectedMass,blackHoleMass,metalsColdGas,metalsStellarMass,metalsBulgeMass,metalsHotGas,metalsEjectedMass,sfr,sfrBulge,xrayLum,diskRadius,coolingRadius,mag_b,mag_v,mag_r,mag_i,mag_k,mag_bBulge,mag_vBulge,mag_rBulge,mag_iBulge,mag_kBulge,mag_bDust,mag_vDust,mag_rDust,mag_iDust,mag_kDust,massWeightedAge,random
7000000,7000617,-1,7000000,63000000000191,63000000000191,7000000,7000001,-1,0,63,0.0,1298.9031,3131,12.10311,27.600489,22.129896,26592,1,3,2,-38.654503,9.820462,135.10071,18369,1298.9031,0.3822716,382.27185,414.51138,0.21512787,7.4551306,7.4386606,192.97122,0.0,0.02429834,0.003926191,0.07389178,0.07352672,0.997053,0.0,0.36057156,2.6231515E-7,0.0,0.07272783,0.051306356,-20.525225,-21.386234,-22.104753,-22.716244,-24.223097,-20.489689,-21.36569,-22.089819,-22.704035,-24.212841,-20.525139,-21.386192,-22.104729,-22.71623,-24.223093,11.463866,121
7000001,7000574,7000000,7000001,62000000000194,62000000000194,7000000,7000002,7000575,0,62,0.019932542,1296.9236,3131,12.109168,27.596508,22.104717,26592,1,3,2,-38.4618,8.853684,138.23802,18125,1296.9236,0.38015467,383.0425,414.81,0.17890286,7.4079714,7.395454,193.91476,0.0,0.024151972,0.0033963146,0.073618844,0.07332248,0.99560887,0.0,0.0,0.0,0.0,0.07449413,0.05117341,-20.514421,-21.388206,-22.11078,-22.723656,-24.231714,-20.506208,-21.381071,-22.10427,-22.717522,-24.225294,-20.514404,-21.388195,-22.110773,-22.72365,-24.231712,11.20558,442
7000002,7000574,7000001,7000002,61000000000199,61000000000199,7000000,7000003,-1,0,61,0.041403063,1298.6449,3131,12.117505,27.593267,22.082146,26592,1,3,2,-39.45638,3.5171103,142.22392,18098,1298.6449,0.3782104,384.28058,412.44446,0.17890286,7.4079714,7.395454,194.09132,0.0,0.024107695,0.0033963146,0.073618844,0.07332248,0.99555016,0.0,0.0,0.0,0.0,0.073119864,0.050879598,-20.54257,-21.413387,-22.13407,-22.74509,-24.250332,-20.532598,-21.405468,-22.12725,-22.73895,-24.244404,-20.54255,-21.413374,-22.13406,-22.745085,-24.25033,10.929727,515
7000003,7000574,7000002,7000003,60000000000187,60000000000187,7000000,7000004,-1,0,60,0.064493395,1303.6367,3131,12.118107,27.589447,22.060835,26592,1,3,2,-41.35861,-0.45210615,147.00092,17819,1303.6367,0.3763753,385.95593,418.9964,0.17890286,7.4079714,7.395454,193.8309,0.0,0.024060845,0.0033963146,0.073618844,0.07332248,0.99531084,0.0,0.0,0.0,0.0,0.0712797,0.050472986,-20.574675,-21.44135,-22.159676,-22.768627,-24.271034,-20.560728,-21.431358,-22.15156,-22.761526,-24.26438,-20.574644,-21.441332,-22.159664,-22.76862,-24.271032,10.64187,32
7000004,7000574,7000003,7000004,59000000000201,59000000000201,7000000,7000005,-1,0,59,0.08928783,1342.108,3131,12.129836,27.5916,22.02549,26592,1,3,2,-44.298435,-1.4991976,153.3971,17944,1342.108,0.3774787,391.03668,416.5601,0.17890286,7.4079714,7.395454,200.36363,0.0,0.024010312,0.0033963146,0.073618844,0.07332248,0.99525934,0.0,0.16845727,0.0,0.0,0.06929279,0.049801394,-20.61491,-21.473667,-22.18832,-22.794487,-24.293268,-20.590576,-21.458706,-22.177143,-22.785206,-24.285227,-20.614855,-21.47364,-22.188303,-22.794476,-24.293266,10.342552,260
7000005,7000537,7000004,7000005,58000000000180,58000000000180,7000000,7000006,7000538,0,58,0.11588337,1375.1573,3131,12.140088,27.599775,21.99049,26592,1,3,2,-49.35211,-7.4035544,158.07333,17508,1375.1573,0.37772796,395.6914,416.28632,0.16171584,7.3757315,7.365389,207.26802,0.0,0.02392267,0.0031944958,0.07339592,0.07313955,0.9946352,0.0,0.17695038,3.2366023E-7,0.0,0.06796419,0.04925118,-20.655764,-21.503292,-22.213951,-22.817122,-24.311817,-20.616987,-21.48261,-22.199234,-22.805399,-24.302887,-20.655682,-21.503256,-22.21393,-22.81711,-24.311815,10.034064,486
7000006,7000499,7000005,7000006,57000000000187,57000000000187,7000000,7000007,7000500,0,57,0.14438343,1416.1245,3131,12.159086,27.61355,21.942007,26592,1,3,2,-55.992455,-4.957092,166.18124,17414,1416.1245,0.3783304,401.2223,424.2037,0.12913422,7.343786,7.3358035,212.92232,0.0,0.023824679,0.0028114326,0.073202245,0.072990835,0.99202514,0.0,0.0,0.0,0.0,0.06749615,0.048524227,-20.651697,-21.51319,-22.227161,-22.83103,-24.326384,-20.64529,-21.508162,-22.222809,-22.827013,-24.322147,-20.651684,-21.513182,-22.227156,-22.831026,-24.326382,9.71403,544
7000007,7000499,7000006,7000007,56000000000154,56000000000154,7000000,7000008,-1,0,56,0.17489761,1421.0303,3131,12.185457,27.62824,21.881145,26592,1,3,2,-62.96363,0.25009272,172.0015,17620,1421.0303,0.37537342,403.49658,431.43726,0.12913422,7.343786,7.3358035,213.79205,0.0,0.02376048,0.0028114326,0.073202245,0.072990835,0.9914147,0.0,0.07171071,8.9359126E-8,0.0,0.066082925,0.048119772,-20.69211,-21.547565,-22.258228,-22.859318,-24.351357,-20.68076,-21.540234,-22.252518,-22.854424,-24.346777,-20.692087,-21.547554,-22.25822,-22.859312,-24.351355,9.383801,112
7000008,7000466,7000007,7000008,55000000000164,55000000000164,7000000,7000009,7000467,0,55,0.20754863,1403.0426,3131,12.224872,27.6347,21.823492,26592,1,3,2,-63.931683,8.408674,177.45203,17478,1403.0426,0.37010896,403.7761,428.66867,0.109466985,7.335152,7.3281817,210.67531,0.0,0.023680728,0.0027005856,0.073156044,0.07296627,0.99102104,0.0,0.0,0.0,0.0,0.065451905,0.047823124,-20.724195,-21.57804,-22.286806,-22.885868,-24.375652,-20.716808,-21.572693,-22.282438,-22.882,-24.371796,-20.724176,-21.578028,-22.286798,-22.885862,-24.37565,9.045307,202
7000009,7000466,7000008,7000009,54000000000118,54000000000118,7000000,7000010,-1,0,54,0.24246909,1376.104,3131,12.262334,27.626032,21.748978,26592,1,3,2,-60.55004,22.175873,180.57033,17364,1376.104,0.36376393,403.35345,418.23453,0.109466985,7.335152,7.3281817,206.12895,0.0,0.023611745,0.0027005856,0.073156044,0.07296627,0.9866821,0.0,0.20830068,2.8590432E-5,0.0,0.06407975,0.047531176,-20.771873,-21.617533,-22.322065,-22.917973,-24.404408,-20.756626,-21.608507,-22.315449,-22.912502,-24.399632,-20.771833,-21.617514,-22.322054,-22.917965,-24.404406,8.698015,11
7000010,7000432,7000009,7000010,53000000000137,53000000000137,7000000,7000011,7000433,0,53,0.2798018,1365.0876,3131,12.291968,27.61074,21.668562,26592,1,3,2,-56.13358,33.922943,183.1959,17418,1365.0876,0.35851315,404.6669,416.49814,0.066439636,7.2229147,7.219017,204.10733,0.0,0.023477022,0.0020165644,0.07229717,0.07217933,0.9814421,0.0,0.0,0.0,0.0,0.06039406,0.0469827,-20.782457,-21.630543,-22.334776,-22.929691,-24.415485,-20.780655,-21.62886,-22.333183,-22.92813,-24.413696,-20.782454,-21.63054,-22.334774,-22.92969,-24.415485,8.352178,851
7000011,7000432,7000010,7000011,52000000000116,52000000000116,7000000,7000012,-1,0,52,0.31970343,1205.6079,3131,12.315496,27.588135,21.58406,26592,1,3,2,-50.744545,45.163925,190.43668,16821,1205.6079,0.33953646,390.77774,414.81506,0.066439636,7.2229147,7.219017,177.21341,0.0,0.023409462,0.0020165644,0.07229717,0.07217933,0.97312266,0.0,0.0,0.0,0.0,0.057572983,0.047679834,-20.82871,-21.672104,-22.373106,-22.965359,-24.448624,-20.82639,-21.67006,-22.371244,-22.963604,-24.446692,-20.828703,-21.6721,-22.373104,-22.965357,-24.448622,7.9912515,435
7000012,7000432,7000011,7000012,51000000000100,51000000000100,7000000,7000013,-1,0,51,0.36234027,1213.0095,3131,12.327985,27.565548,21.535929,26592,1,3,2,-40.325886,47.05015,190.17957,16455,1213.0095,0.33544374,394.35944,425.10956,0.066439636,7.2229147,7.219017,177.63196,0.0,0.023342771,0.0020165644,0.07229717,0.07217933,0.96959394,0.0,0.0,0.0,0.0,0.0506551,0.046921633,-20.879183,-21.717604,-22.415285,-23.004892,-24.486448,-20.875727,-21.714846,-22.41291,-23.002731,-24.484123,-20.879171,-21.717596,-22.41528,-23.004889,-24.486448,7.624978,903
