galaxyID,lastProgenitorId,descendantId,haloID,subHaloID,fofID,treeId,firstProgenitorId,nextProgenitorId,type,snapnum,redshift,centralMvir,phkey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,np,mvir,rvir,vvir,vmax,coldGas,stellarMass,bulgeMass,hotGas,ejectedMass,blackHoleMass,metalsColdGas,metalsStellarMass,metalsBulgeMass,metalsHotGas,metalsEjectedMass,sfr,sfrBulge,xrayLum,diskRadius,coolingRadius,mag_b,mag_v,mag_r,mag_i,mag_k,mag_bBulge,mag_vBulge,mag_rBulge,mag_iBulge,mag_kBulge,mag_bDust,mag_vDust,mag_rDust,mag_iDust,mag_kDust,massWeightedAge,random
795000000,795000031,-1,795000000,63000000001454,63000000001454,795000000,795000001,-1,0,63,0.0,6.6270566,2702,28.606377,22.389332,31.246622,31733,3,2,3,-1.142208,112.13124,-334.65494,109,6.6270566,0.06580921,65.80926,68.18874,0.23958689,0.062997,0.0,0.0,0.7054414,0.0,0.0015274789,3.1338973E-4,0.0,1.6940659E-21,0.0012817302,0.416389,0.0,0.0,0.007731131,0.06580921,-18.367746,-18.643562,-19.007072,-19.352001,-20.443047,99.0,99.0,99.0,99.0,99.0,-18.313747,-18.600683,-18.973167,-19.327354,-20.435825,4.2868714,498
795000001,795000031,795000000,795000001,62000700001235,62000700001235,795000000,795000002,-1,0,62,0.019932542,7.4016476,30065,28.60178,22.369833,31.314056,144081,3,2,3,-1.1351293,112.63571,-336.75467,107,7.4016476,0.06793574,68.45182,71.06925,0.27217695,0.058432795,0.0,0.0,0.6774156,0.0,0.0014799777,2.865838E-4,0.0,0.0,0.0011158161,0.41987112,0.0,0.0,0.008777477,0.06793574,-18.302277,-18.56508,-18.922586,-19.266754,-20.357073,99.0,99.0,99.0,99.0,99.0,-18.275322,-18.543299,-18.905188,-19.254135,-20.353401,4.3476486,76
795000002,795000031,795000001,795000002,61000700001197,61000700001197,795000000,795000003,-1,0,61,0.041403063,8.004107,30065,28.597662,22.34819,31.400122,144081,3,2,3,-0.4702522,113.1636,-338.2424,112,8.004107,0.0693438,70.45675,72.56896,0.30658948,0.053613357,0.0,0.0,0.64782256,0.0,0.00139862,2.6263544E-4,0.0,0.0,9.6746744E-4,0.3748813,0.0,0.0,0.008740638,0.0693438,-18.24852,-18.486496,-18.83168,-19.165113,-20.24509,99.0,99.0,99.0,99.0,99.0,-18.211254,-18.458078,-18.809921,-19.14951,-20.240631,4.449808,599
795000003,795000031,795000002,795000003,60000700001262,60000700001262,795000000,795000004,-1,0,60,0.064493395,8.004107,30065,28.598375,22.325525,31.473705,144081,3,2,3,-2.413373,112.96775,-339.57584,113,8.004107,0.068919145,70.673485,72.994705,0.16511664,0.049123194,0.0,0.1714723,0.62336916,0.0,0.0011197749,2.4239911E-4,0.0,1.5580973E-4,8.744146E-4,0.10855728,0.0,42.103424,0.008578734,0.06526261,-17.448112,-17.851456,-18.300129,-18.698591,-19.89341,99.0,99.0,99.0,99.0,99.0,-17.418644,-17.828302,-18.28184,-18.685354,-19.889507,4.5583577,611
795000004,795000031,795000003,795000004,59000700001258,59000700001258,795000000,795000005,-1,0,59,0.08928783,7.1434507,30065,28.602264,22.301594,31.547556,144081,3,2,3,-1.6180046,113.92897,-341.47336,108,7.1434507,0.065907165,68.27437,73.13694,0.15476356,0.047771167,0.0,0.0335117,0.636874,0.0,0.0010953331,2.3295482E-4,0.0,8.516309E-5,9.0778794E-4,0.14728656,0.0,41.278633,0.00788275,0.04664411,-17.552526,-17.930355,-18.364096,-18.753784,-19.933428,99.0,99.0,99.0,99.0,99.0,-17.514393,-17.90096,-18.341082,-18.7371,-19.928385,4.3840027,781
795000005,795000031,795000004,795000005,58000700001295,58000700001295,795000000,795000006,-1,0,58,0.11588337,7.3155823,30065,28.585455,22.274033,31.6399,144081,3,2,3,-2.703882,114.45649,-339.22052,102,7.3155823,0.065939344,69.075195,74.16404,0.1581272,0.045869745,0.0,0.07608648,0.6234245,0.0,0.0010710348,2.1988594E-4,0.0,8.766341E-5,8.425799E-4,0.16545661,0.0,41.63256,0.00773559,0.0491526,-17.597054,-17.960066,-18.385296,-18.769718,-19.939571,99.0,99.0,99.0,99.0,99.0,-17.554573,-17.927547,-18.359922,-18.75131,-19.933935,4.2489777,729
795000006,795000031,795000005,795000006,57000700001295,57000700001295,795000000,795000007,-1,0,57,0.14438343,6.799188,30065,28.577358,22.244717,31.739746,144081,3,2,3,-1.6046824,114.84099,-340.49362,102,6.799188,0.06382485,67.68674,78.89603,0.16716857,0.043662615,0.0,0.013271892,0.59947884,0.0,0.0010508484,2.0544011E-4,0.0,3.1022664E-5,8.176877E-4,0.1250241,0.0,40.669415,0.009130929,0.02869625,-17.501186,-17.885454,-18.320782,-18.711735,-19.892355,99.0,99.0,99.0,99.0,99.0,-17.469728,-17.86205,-18.302769,-18.69871,-19.888325,4.1348715,324
795000007,795000031,795000006,795000007,56000700001334,56000700001334,795000000,795000008,-1,0,56,0.17489761,6.885254,30065,28.581,22.21313,31.838129,144081,3,2,3,-1.8692895,116.46228,-341.43857,102,6.885254,0.063518815,68.27768,78.235794,0.17681457,0.04194468,0.0,0.026160602,0.59567523,0.0,0.0010288421,1.9507724E-4,0.0,6.234074E-5,7.2832097E-4,0.17029297,0.0,41.181087,0.008562858,0.041607235,-17.666294,-17.9986,-18.399857,-18.768385,-19.899158,99.0,99.0,99.0,99.0,99.0,-17.63845,-17.97717,-18.383078,-18.756182,-19.895367,3.967032,348
795000008,795000031,795000007,795000008,55000700001400,55000700001400,795000000,795000009,-1,0,55,0.20754863,7.1434507,30065,28.58451,22.17004,31.938087,144081,3,2,3,-3.742099,116.31335,-341.06088,101,7.1434507,0.06367105,69.46291,73.2013,0.1802055,0.039541457,0.0,0.10398811,0.56187046,0.0,9.802243E-4,1.8170969E-4,0.0,7.8652316E-5,6.4750965E-4,0.19997276,0.0,41.78411,0.008187524,0.047109976,-17.739481,-18.04075,-18.423218,-18.782639,-19.893118,99.0,99.0,99.0,99.0,99.0,-17.715546,-18.021935,-18.408329,-18.771791,-19.889763,3.8585827,911
795000009,795000031,795000008,795000009,54000700001304,54000700001304,795000000,795000010,-1,0,54,0.24246909,6.196728,30065,28.577675,22.135674,32.057976,144081,3,2,3,-4.0515575,117.13688,-345.1235,103,6.196728,0.06006987,66.60745,69.728775,0.1924071,0.03665168,0.0,8.599474E-4,0.50743926,0.0,9.29266E-4,1.6681281E-4,0.0,9.17146E-7,6.3900615E-4,0.28019673,0.0,38.31271,0.0078585725,0.0037515103,-17.85926,-18.128674,-18.493746,-18.846745,-19.955124,99.0,99.0,99.0,99.0,99.0,-17.818945,-18.098299,-18.470224,-18.829493,-19.94932,3.801469,803
795000010,795000031,795000009,795000010,53000700001433,53000700001433,795000000,795000011,-1,0,53,0.2798018,5.594269,30065,28.587587,22.095308,32.17848,144081,3,2,3,-3.4861426,115.48468,-344.87894,91,5.594269,0.057371918,64.75778,70.639694,0.22192411,0.032517783,0.0,0.0,0.39102843,0.0,8.3895685E-4,1.4917657E-4,0.0,0.0,5.3029496E-4,0.21874155,0.0,0.0,0.0072365594,0.057371918,-17.850199,-18.078346,-18.418606,-18.74521,-19.804806,99.0,99.0,99.0,99.0,99.0,-17.79987,-18.04048,-18.389366,-18.723522,-19.79717,3.9066036,25
795000011,795000031,795000010,795000011,52000700001506,52000700001506,795000000,795000012,-1,0,52,0.31970343,4.905743,30065,28.58692,22.057861,32.31216,144085,3,2,3,-2.6149476,112.56101,-342.15878,86,4.905743,0.05420666,62.38728,66.072395,0.09722716,0.02923269,0.0,0.08594873,0.32894132,0.0,6.490746E-4,1.3710345E-4,0.0,7.01527E-5,4.8919785E-4,0.041274562,0.0,41.73243,0.0065998663,0.049942896,-16.94434,-17.337206,-17.774193,-18.168755,-19.35869,99.0,99.0,99.0,99.0,99.0,-16.914778,-17.31422,-17.756042,-18.15557,-19.354628,3.9725542,579
