3000058000000,63000300000485,3000058000916,3000058000000,63,0.0,3000058000001,-1,-1,3000058000000,3000058000971,17673,1745.67,1199.4973,1463.2886,14359,38.317757,15.803937,20.310783,57673,4,1,2,196.3363,40.464775,-75.12155,231.36998,415.49002,-6.569072,8.06118,9.196178,8933407,3,485,0.20432875,990
3000058000001,62000300000486,3000058000859,3000058000000,62,0.019932542,3000058000002,3000058000860,3000058000000,3000058000001,3000058000972,17269,1718.4733,1196.3129,1455.7147,14359,38.282406,15.797674,20.332262,57673,4,1,2,197.88354,41.29563,-77.537674,231.95665,417.7133,-6.7801137,7.3345237,9.192601,8933407,3,486,0.20104046,171
3000058000002,61000300000483,3000058000838,3000058000000,61,0.041403063,3000058000003,3000058000839,3000058000001,3000058000002,3000058000973,17252,1708.0593,1184.694,1452.0139,14359,38.236794,15.787745,20.351137,57673,4,1,2,197.56233,40.638134,-78.253296,231.53433,416.04724,-6.445348,8.630173,9.270736,8930870,3,483,0.20087244,454
3000058000003,60000300000537,3000058000838,3000058000000,60,0.064493395,3000058000004,-1,3000058000002,3000058000003,3000058001636,16653,1690.6741,1173.5916,1442.5468,14359,38.190247,15.780212,20.367636,57673,4,1,2,199.74655,37.767868,-78.92537,231.55658,415.74954,-6.370613,8.878027,9.790548,9046835,3,537,0.19605885,879
3000058000004,59000300000544,3000058000838,3000058000000,59,0.08928783,3000058000005,-1,3000058000003,3000058000004,3000058001719,16437,1668.297,1162.6611,1427.3992,14359,38.150536,15.767133,20.393213,57673,4,1,2,199.0766,36.477295,-80.29581,231.96574,418.71637,-5.7593966,9.347797,9.741277,9047095,3,544,0.1952173,787
3000058000005,58000300000514,3000058000838,3000058000000,58,0.11588337,3000058000006,-1,3000058000004,3000058000005,3000058001638,16620,1644.801,1144.243,1427.9155,14359,38.09751,15.757704,20.414902,57673,4,1,2,193.07874,35.301556,-83.58929,229.9639,409.74136,-5.655345,9.938765,10.580825,8932596,3,514,0.19788961,779
3000058000006,57000300000496,3000058000838,3000058000000,57,0.14438343,3000058000007,-1,3000058000005,3000058000006,3000058001721,16460,1627.674,1123.5012,1422.6655,14359,38.034748,15.749137,20.438099,57672,4,1,2,190.37106,37.860302,-85.09633,227.84778,402.47253,-6.706599,9.249826,9.917467,8933440,3,496,0.19360873,206
3000058000007,56000300000501,3000058000819,3000058000000,56,0.17489761,3000058000008,3000058000820,3000058000006,3000058000007,3000058001722,16493,1615.4526,1132.1938,1410.7885,14359,37.974487,15.741751,20.460228,57672,4,1,2,188.18533,39.63195,-87.65367,231.78383,413.55014,-7.0448685,9.126956,9.530721,8932596,3,501,0.19453618,282
3000058000008,55000300000464,3000058000794,3000058000000,55,0.20754863,3000058000009,3000058000795,3000058000007,3000058000008,3000058001723,16404,1589.719,1143.8988,1422.7516,14359,37.917103,15.722478,20.477568,57672,4,1,2,182.64627,39.82943,-91.37404,235.90137,412.99017,-7.0268645,8.890915,10.122513,8932837,3,464,0.18975332,70
3000058000009,54000300000474,3000058000768,3000058000000,54,0.24246909,3000058000010,3000058000769,3000058000008,3000058000009,3000058001642,16127,1577.3256,1177.6366,1458.2107,14359,37.85599,15.714706,20.48677,57672,4,1,2,181.39291,39.617607,-93.406944,238.82599,419.05362,-7.6034517,8.596914,9.556605,9046532,3,474,0.18440263,599
3000058000010,53000300000474,3000058000491,3000058000000,53,0.2798018,3000058000011,3000058000492,3000058000009,3000058000010,3000058001643,15801,1555.1206,1246.4031,1461.9976,14359,37.792145,15.717992,20.490509,57672,4,1,2,175.24416,41.137062,-97.73914,251.26797,424.88815,-7.5846705,9.02645,9.073991,8908154,3,474,0.18767096,851
3000058000011,52000300000467,3000058000430,3000058000000,52,0.31970343,3000058000012,3000058000431,3000058000010,3000058000011,3000058000525,15126,1511.6575,1286.6818,1428.0016,14359,37.757954,15.671764,20.561089,57676,4,1,2,167.6395,48.956642,-106.75455,245.6832,406.56335,-6.8232393,8.884016,9.030542,8908105,3,467,0.17455843,237
3000058000012,51000300000511,3000058000430,3000058000000,51,0.36234027,3000058000013,-1,3000058000011,3000058000012,3000058000526,14341,1457.6942,1270.6736,1386.7761,14359,37.707413,15.642235,20.62184,57676,4,1,2,164.38425,44.17531,-108.96091,265.48984,423.85626,-6.6010537,8.93437,8.845612,8908114,3,511,0.15147299,906
3000058000013,50000300000476,3000058000430,3000058000000,50,0.40789944,3000058000014,-1,3000058000012,3000058000013,3000058000527,14098,1419.2229,1213.9563,1344.4319,14359,37.638046,15.631362,20.650883,57676,4,1,2,158.90024,42.318485,-108.95492,297.5986,468.69247,-6.321098,8.923169,8.848736,8620648,3,476,0.119383395,589
3000058000014,49000300000458,3000058000430,3000058000000,49,0.45657724,3000058000015,-1,3000058000013,3000058000014,3000058000528,13015,1366.2925,1153.5382,1300.2802,14359,37.552284,15.662909,20.630306,57676,4,1,2,142.4763,23.257404,-92.8875,264.38287,417.49536,-6.099051,8.174744,8.884746,8908176,3,458,0.13878497,507
